player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,opp_team_1,opp_team_2,OPP_PTS_DEF_1,OPP_FGA_DEF_1,OPP_FGM_DEF_1,OPP_FG3A_DEF_1,OPP_FG3M_DEF_1,OPP_FTA_DEF_1,OPP_TOV_DEF_1,OPP_2PA_DEF_1,OPP_2PM_DEF_1,OPP_2PTS_DEF_1,OPP_PTS_RANK_DEF_1,OPP_FG3M_RANK_DEF_1,OPP_FG3A_RANK_DEF_1,OPP_FGA_RANK_DEF_1,OPP_FGM_RANK_DEF_1,OPP_2PA_RANK_DEF_1,OPP_2PM_RANK_DEF_1,OPP_2PTS_RANK_DEF_1,OPP_FTA_RANK_DEF_1,OPP_TOV_FORCED_RANK_DEF_1,OVERALL_DEF_SCORE_DEF_1,OVERALL_DEF_RANK_DEF_1,DEF_TIER_DEF_1,OPP_PTS_DEF_2,OPP_FGA_DEF_2,OPP_FGM_DEF_2,OPP_FG3A_DEF_2,OPP_FG3M_DEF_2,OPP_FTA_DEF_2,OPP_TOV_DEF_2,OPP_2PA_DEF_2,OPP_2PM_DEF_2,OPP_2PTS_DEF_2,OPP_PTS_RANK_DEF_2,OPP_FG3M_RANK_DEF_2,OPP_FG3A_RANK_DEF_2,OPP_FGA_RANK_DEF_2,OPP_FGM_RANK_DEF_2,OPP_2PA_RANK_DEF_2,OPP_2PM_RANK_DEF_2,OPP_2PTS_RANK_DEF_2,OPP_FTA_RANK_DEF_2,OPP_TOV_FORCED_RANK_DEF_2,OVERALL_DEF_SCORE_DEF_2,OVERALL_DEF_RANK_DEF_2,DEF_TIER_DEF_2,is_combo_player,ESPN_ATHLETE_ID,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,projection,edge,abs_edge,forced_over_only,bet_direction,eligible,void_reason,edge_dr,line_hit_rate,minutes_certainty,prop_weight,reliability_mult,def_adj,projection_adj,edge_adj,edge_adj_dr,def_rank_signal,prop_hr_prior,stat_last5_avg_num,stat_last10_avg_num,stat_season_avg_num,avg_vs_line,edge_z,line_hit_z,min_z,def_rank_z,avg_vs_line_z,prop_hr_z,rank_score,tier,model_dir,final_bet_direction,final_dir_reason
De'Aaron Fox,G,SAS,DEN,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,1628368,10540894,10540894,226913,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066259.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
De'Aaron Fox,G,SAS,DEN,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,1628368,10540897,10540897,226913,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/De'Aaron_Fox_NBA_player_ey65igBBNutBRz0ibXh85IuZ.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4066259.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Devin Vassell,G-F,SAS,DEN,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,1630170,10540898,10540898,56347,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395630.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Devin Vassell,G-F,SAS,DEN,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,1630170,10540900,10540900,56347,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4395630.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jamal Murray,G,DEN,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,1627750,10540902,10540902,1290,135351,2026-03-12T21:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3936299.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,-0.024,,,,-0.4482758620689655,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jamal Murray,G,DEN,SAS,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,1627750,10540904,10540904,1290,135351,2026-03-12T21:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Jamal_Murray_NBA_player_jO0OhvKBMofXWckawdau7boV.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3936299.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,-0.024,,,,-0.4482758620689655,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Julian Champagnie,F,SAS,DEN,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,1630577,10540906,10540906,125266,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4592479.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Nikola Jokić,C,DEN,SAS,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Goblin,203999,10540909,10540909,188013,135351,2026-03-12T21:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,1.06,-0.024,,,,-0.4482758620689655,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Nikola Jokić,C,DEN,SAS,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Goblin,203999,10540913,10540913,188013,135351,2026-03-12T21:00:00.000-04:00,,,,1,https://static.prizepicks.com/images/players/NBA/Nikola_Jokic_NBA_player_xVgew6XmrKZQoCN3n0XxzKv5.webp,,,,,OK,112.2,90.4,41.2,36.4,13.2,21.1,13.5,54.00000000000001,28.000000000000004,56.00000000000001,7.0,15.0,13.0,21.0,10.0,24.0,11.0,11.0,2.0,23.0,10.225806451612902,9.0,Above Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,1.06,-0.024,,,,-0.4482758620689655,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Stephon Castle,G,SAS,DEN,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Demon,1642264,10540918,10540918,217804,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4845367.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Victor Wembanyama,F-C,SAS,DEN,0.5,Assists - 1st 3 Minutes,assists1st3minutes,Demon,1641705,10540919,10540919,173819,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5104157.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,0.75,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Victor Wembanyama,F-C,SAS,DEN,0.5,Rebounds - 1st 3 Minutes,rebounds1st3minutes,Goblin,1641705,10540922,10540922,173819,135351,2026-03-12T21:00:00.000-04:00,SAS,,,1,https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp,,,,,OK,116.3,90.7,42.4,37.9,13.3,23.4,11.9,52.8,29.1,58.2,19.0,16.0,21.0,23.0,18.0,16.0,15.0,15.0,14.0,30.0,17.817204301075268,19.0,Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5104157.0,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,HOME,-0.1,cache,,,,,,,,,1,OVER,0,NO_PROJECTION_OR_LINE,,,0.8,0.93,1.06,0.016,,,,0.2413793103448276,0.545,,,,0,0,0,-1.649355416433199,0,0,0,,D,UNDER,OVER,FORCED_OVER_ONLY_GOB_DEM
Shai Gilgeous-Alexander,G,OKC,BOS,58.5,Fantasy Score,fantasy,Demon,1628983,10532573,10532573,188011,135352,2026-03-12T21:30:00.000-04:00,,,52.0,1,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278073.0,84.75,47.75,47.25,54.0,65.25,,,,,,59.8,59.8,59.8,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,35.2,OK,5.0,2.0,3.0,0.0,0.4,0.6,35.2,59.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,68.77,10.27,10.27,1,OVER,1,,2.544210651641051,0.4,1,1,0.75,-0.056,64.91887999999999,6.418879999999987,2.544210651641051,-1,0.674,59.8,59.8,59.8,0.02222222222222217,1.877434704052515,-1.285014897632317,1.081280968501847,-1.746529728112806,-0.8997051130069139,1.763844036641919,0.1129170255813105,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jaylen Brown,G-F,BOS,OKC,50.5,Fantasy Score,fantasy,Demon,1627759,10532553,10532553,188003,135352,2026-03-12T21:30:00.000-04:00,,BOS,44.0,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3917376.0,22.0,49.25,51.25,53.75,52.0,61.75,56.25,62.0,76.75,8.0,45.65,49.3,49.3,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,31.6,OK,5.0,3.0,2.0,0.0,0.6,0.4,31.6,45.65,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,54.59624999999999,4.096249999999991,4.096249999999991,1,OVER,1,,2.544210651641051,0.6499999999999999,1,1,0.75,-0.048,46.51600499999999,-3.983995000000007,-2.544210651641051,-0.8620689655172413,0.674,45.65,49.3,49.3,-0.05990099009900995,0.2741031291678875,0.1273372752866861,1.081280968501847,-1.509357599385317,-1.185625485293741,1.763844036641919,-2.399103977200011,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Shai Gilgeous-Alexander,G,OKC,BOS,45.5,Fantasy Score,fantasy,Goblin,1628983,10532564,10532564,188011,135352,2026-03-12T21:30:00.000-04:00,,,52.0,1,https://static.prizepicks.com/images/players/nba/Shai_Gilgeous-Alexander_d9ea4a8f-ff51-408d-b518-980efc2a35a1.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4278073.0,84.75,47.75,47.25,54.0,65.25,,,,,,59.8,59.8,59.8,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,OK,35.2,OK,5.0,5.0,0.0,0.0,1.0,0.0,35.2,59.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,68.77,23.27,23.27,1,OVER,1,,2.544210651641051,1,1,1,1.06,-0.056,64.91887999999999,19.41887999999999,2.544210651641051,-1,0.674,59.8,59.8,59.8,0.3142857142857142,5.253553023307446,2.104630317373292,1.081280968501847,-1.746529728112806,0.1171438389744069,1.763844036641919,4.022054651700123,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Derrick White,G,BOS,OKC,42.0,Fantasy Score,fantasy,Demon,1628401,10532539,10532539,60021,135352,2026-03-12T21:30:00.000-04:00,,BOS,35.5,1,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3078576.0,58.25,22.25,44.5,43.5,40.25,53.5,38.25,45.0,58.0,39.25,41.75,44.275,44.275,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,34.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,34.0,41.75,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,49.464375,7.464374999999997,7.464374999999997,1,OVER,1,,2.544210651641051,0.6,1,1,0.75,-0.048,42.14364749999999,0.143647499999993,0.1921778636585723,-0.8620689655172413,0.674,41.75,44.275,44.275,0.02410714285714284,1.148809937940237,-0.1551331592971143,1.081280968501847,-1.509357599385317,-0.8931425688195345,1.763844036641919,-0.6702095602269329,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Chet Holmgren,C-F,OKC,BOS,42.0,Fantasy Score,fantasy,Demon,1631096,10532540,10532540,93905,135352,2026-03-12T21:30:00.000-04:00,,,35.5,1,https://static.prizepicks.com/images/players/NBA/Chet_Holmgren_NBA_player_vJ4nqK6iuXIrNmp4iJ5ZwfEC.webp,,,,,OK,108.4,86.6,38.4,38.7,14.0,22.3,13.3,47.89999999999999,24.4,48.8,2.0,24.0,23.0,5.0,2.0,1.0,2.0,2.0,7.0,26.0,5.118279569892472,1.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4433255.0,47.0,42.25,43.75,64.25,31.75,59.75,30.25,15.0,4.75,3.25,45.8,34.2,34.2,4.0,1.0,0.0,0.8,0.8,0.2,0.5,0.5,OK,30.8,OK,5.0,4.0,1.0,0.0,0.8,0.2,30.8,45.8,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,99,False,UNKNOWN,0,cache,,,,,,46,4,4,1,OVER,1,,2.544210651641051,0.65,1,1,0.75,-0.056,43.424,1.423999999999999,1.350465490831864,-1,0.674,45.8,34.2,34.2,-0.04761904761904762,0.2491068685349448,0.1273372752866868,1.081280968501847,-1.746529728112806,-1.142864645002447,1.763844036641919,0.1155017590538315,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Jaylen Brown,G-F,BOS,OKC,37.5,Fantasy Score,fantasy,Goblin,1627759,10532545,10532545,188003,135352,2026-03-12T21:30:00.000-04:00,,BOS,44.0,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3917376.0,22.0,49.25,51.25,53.75,52.0,61.75,56.25,62.0,76.75,8.0,45.65,49.3,49.3,4.0,1.0,0.0,0.8,0.8,0.2,0.8,0.2,OK,31.6,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.6,45.65,HIGH,HIGH_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,54.59624999999999,17.09624999999999,17.09624999999999,1,OVER,1,,2.544210651641051,0.8,1,1,1.06,-0.048,46.51600499999999,9.016004999999993,2.544210651641051,-0.8620689655172413,0.674,45.65,49.3,49.3,0.266,3.650221448422819,0.9747485790380892,1.081280968501847,-1.509357599385317,-0.05096781928250492,1.763844036641919,2.859504402306771,A,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
Neemias Queta,C,BOS,OKC,32.5,Fantasy Score,fantasy,Demon,1629674,10532566,10532566,186551,135352,2026-03-12T21:30:00.000-04:00,,BOS,27.0,1,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,108.0,88.2,38.4,38.9,14.4,22.6,17.0,49.3,24.0,48.0,1.0,27.0,25.0,12.0,2.0,5.0,1.0,1.0,11.0,2.0,6.053763440860214,3.0,Elite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4397424.0,13.5,25.25,48.75,5.5,69.75,17.5,22.0,49.25,42.0,22.0,32.55,31.55,31.55,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,24.8,OK,5.0,2.0,3.0,0.0,0.4,0.6,24.8,32.55,MEDIUM,MID_VOL,PRIMARY,,,,,,,,,,,,,,,,,False,False,UNKNOWN,fallback,0,0,True,AWAY,-0.1,cache,,,,,,36.85749999999999,4.357499999999995,4.357499999999995,1,OVER,1,,2.544210651641051,0.4,0.9,1,0.75,-0.048,31.40258999999999,-1.097410000000007,-1.082215067699956,-0.8620689655172413,0.674,32.55,31.55,31.55,-0.01384615384615388,0.341950122314454,-1.285014897632317,-0.2840372239656758,-1.509357599385317,-1.025280857327684,1.763844036641919,-2.533259610530181,D,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM
