nba_player_id,player,team,opp_team,line,actual,prop_type_norm,pick_type,bet_direction,tier,abs_edge,abs_edge_bucket,minutes_proj,minutes_bucket,actual_minutes,OVERALL_DEF_RANK,_opp_def_bucket,pick_minutes_bucket,dir_minutes_bucket,min_def_bucket,allowed_dir,dir_ok,platform_ok,result,void_reason,result_sign,pos,prop_type,min_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,overall_def_rank,def_tier,edge,confidence,prop_weight,min_last10_avg,min_last5_avg,min_season_avg_s4
1641731,Bilal Coulibaly,WAS,MIA,14.5,0.0,points,Demon,OVER,A,5.45,3+,25.7,24-27.99,,10.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,MISS,,-1,G,Points,26.68,1,4,0,0.2,10,Good,5.45,5.45,1.0,25.7,26.6,26.677419354838708
1627759,Jaylen Brown,BOS,NYK,33.5,,points,Demon,OVER,A,5.43,3+,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Points,34.32,0,5,0,0.0,6,Elite,5.43,5.43,1.0,35.0,32.8,34.319148936170215
1628969,Mikal Bridges,NYK,BOS,19.5,,points,Demon,OVER,A,5.39,3+,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Points,34.54,1,4,0,0.2,6,Elite,5.39,5.39,1.0,32.6,33.0,34.53846153846154
1628404,Josh Hart,NYK,BOS,7.5,,points,Goblin,OVER,A,5.38,3+,30.6,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,30.42,3,2,0,0.6,6,Elite,5.38,5.38,1.0,30.6,29.6,30.425
202696,Nikola Vučević,BOS,NYK,20.5,,pra,Goblin,OVER,A,8.22,3+,31.2,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs+Asts,30.8,4,1,0,0.8,6,Elite,8.22,5.35,0.65,31.2,30.6,30.79591836734694
1627759,Jaylen Brown,BOS,NYK,48.5,,pra,Demon,OVER,A,8.15,3+,35.0,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,34.32,0,5,0,0.0,6,Elite,8.15,5.3,0.65,35.0,32.8,34.319148936170215
1628401,Derrick White,BOS,NYK,21.5,,points,Demon,OVER,A,5.28,3+,35.3,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,34.32,1,4,0,0.2,6,Elite,5.28,5.28,1.0,35.3,36.2,34.32
1626181,Norman Powell,MIA,WAS,34.5,,pra,Demon,OVER,A,8.07,3+,30.5,28-31.99,,28.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,30.77,0,5,0,0.0,28,Target,8.07,5.25,0.65,30.5,29.8,30.772727272727277
1630202,Payton Pritchard,BOS,NYK,15.5,,points,Goblin,OVER,A,5.25,3+,33.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,32.76,4,1,0,0.8,6,Elite,5.25,5.25,1.0,33.0,32.8,32.76470588235294
1630572,Sandro Mamukelashvili,TOR,IND,8.5,,points,Goblin,OVER,A,5.25,3+,28.3,28-31.99,,21.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Points,22.75,4,1,0,0.8,21,Bad,5.25,5.25,1.0,28.3,26.8,22.745098039215687
1629011,Mitchell Robinson,NYK,BOS,13.5,,rebounds,Demon,OVER,B,5.21,3+,21.1,<24,,6.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C-F,Rebounds,19.84,0,5,0,0.0,6,Elite,5.21,5.21,1.0,21.1,22.0,19.83783783783784
1630538,Bones Hyland,MIN,LAC,4.5,,points,Goblin,OVER,A,5.21,3+,17.8,<24,,23.0,21-30 Weak,Goblin | <24,OVER | <24,<24 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,15.19,3,2,0,0.6,23,Bad,5.21,5.21,1.0,17.8,21.8,15.186046511627907
1641731,Bilal Coulibaly,WAS,MIA,23.5,0.0,pra,Demon,OVER,A,7.96,3+,25.7,24-27.99,,10.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,MISS,,-1,G,Pts+Rebs+Asts,26.68,0,5,0,0.0,10,Good,7.96,5.17,0.65,25.7,26.6,26.677419354838708
1628969,Mikal Bridges,NYK,BOS,28.5,,pra,Demon,OVER,A,7.95,3+,32.6,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Pts+Rebs+Asts,34.54,1,4,0,0.2,6,Elite,7.95,5.17,0.65,32.6,33.0,34.53846153846154
1628973,Jalen Brunson,NYK,BOS,41.5,,pra,Demon,OVER,A,7.95,3+,34.8,32-35.99,,6.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,34.6,1,4,0,0.2,6,Elite,7.95,5.17,0.65,34.8,36.0,34.59574468085106
1626157,Karl-Anthony Towns,NYK,BOS,9.5,,rebounds,Goblin,OVER,A,5.16,3+,28.1,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C-F,Rebounds,31.44,5,0,0,1.0,6,Elite,5.16,5.16,1.0,28.1,30.6,31.4375
1630245,Ayo Dosunmu,MIN,LAC,19.5,,pra,Demon,OVER,A,7.92,3+,28.0,28-31.99,,23.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,26.44,4,1,0,0.8,23,Bad,7.92,5.15,0.65,28.0,30.2,26.444444444444443
1628389,Bam Adebayo,MIA,WAS,15.5,,rebounds,Demon,OVER,A,5.12,3+,32.6,32-35.99,,28.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C-F,Rebounds,31.18,0,5,0,0.0,28,Target,5.12,5.12,1.0,32.6,31.4,31.177777777777777
1629675,Naz Reid,MIN,LAC,19.5,,points,Demon,OVER,A,5.12,3+,27.5,24-27.99,,23.0,21-30 Weak,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C-F,Points,26.4,1,4,0,0.2,23,Bad,5.12,5.12,1.0,27.5,28.0,26.39622641509434
1629614,Andrew Nembhard,IND,TOR,11.5,,points,Goblin,OVER,A,5.08,3+,33.5,32-35.99,,5.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Points,32.15,3,2,0,0.6,5,Elite,5.08,5.08,1.0,33.5,33.0,32.14634146341464
1626157,Karl-Anthony Towns,NYK,BOS,21.5,,points,Demon,OVER,A,5.06,3+,28.1,28-31.99,,6.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C-F,Points,31.44,1,4,0,0.2,6,Elite,5.06,5.06,1.0,28.1,30.6,31.4375
1631170,Jaime Jaquez,MIA,WAS,19.5,,pra,Goblin,OVER,A,7.77,3+,29.3,28-31.99,,28.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.85,5,0,0,1.0,28,Target,7.77,5.05,0.65,29.3,28.4,28.854166666666668
1641716,Jarace Walker,IND,TOR,9.5,,points,Goblin,OVER,A,5.03,3+,27.1,24-27.99,,5.0,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Points,23.79,5,0,0,1.0,5,Elite,5.03,5.03,1.0,27.1,26.6,23.78846153846154
1630558,Davion Mitchell,MIA,WAS,13.5,,points,Demon,OVER,A,5.02,3+,24.8,24-27.99,,28.0,21-30 Weak,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,28.93,0,5,0,0.0,28,Target,5.02,5.02,1.0,24.8,24.4,28.930232558139537
1628389,Bam Adebayo,MIA,WAS,24.5,,points,Demon,OVER,A,5.02,3+,32.6,32-35.99,,28.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C-F,Points,31.18,0,5,0,0.0,28,Target,5.02,5.02,1.0,32.6,31.4,31.177777777777777
1642277,Johnny Furphy,IND,TOR,9.5,,points,Demon,OVER,A,5.02,3+,22.1,<24,,5.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,18.38,1,4,0,0.2,5,Elite,5.02,5.02,1.0,22.1,21.8,18.38235294117647
1629674,Neemias Queta,BOS,NYK,5.5,,rebounds,Goblin,OVER,A,4.98,3+,28.0,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Rebounds,25.35,5,0,0,1.0,6,Elite,4.98,4.98,1.0,28.0,29.8,25.346938775510203
1641716,Jarace Walker,IND,TOR,19.5,,points,Demon,OVER,A,4.97,3+,27.1,24-27.99,,5.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Points,23.79,1,4,0,0.2,5,Elite,4.97,4.97,1.0,27.1,26.6,23.78846153846154
1628384,OG Anunoby,NYK,BOS,21.5,,pra,Goblin,OVER,A,7.63,3+,34.2,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,33.05,5,0,0,1.0,6,Elite,7.63,4.96,0.65,34.2,34.8,33.04878048780488
1630567,Scottie Barnes,TOR,IND,13.5,,rebounds,Demon,OVER,A,4.92,3+,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Rebounds,34.5,0,5,0,0.0,21,Bad,4.92,4.92,1.0,34.4,34.2,34.5
1628389,Bam Adebayo,MIA,WAS,39.5,,pra,Demon,OVER,A,7.54,3+,32.6,32-35.99,,28.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C-F,Pts+Rebs+Asts,31.18,0,5,0,0.0,28,Target,7.54,4.9,0.65,32.6,31.4,31.177777777777777
1629675,Naz Reid,MIN,LAC,9.5,,points,Goblin,OVER,A,4.88,3+,27.5,24-27.99,,23.0,21-30 Weak,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C-F,Points,26.4,4,1,0,0.8,23,Bad,4.88,4.88,1.0,27.5,28.0,26.39622641509434
201572,Brook Lopez,LAC,MIN,12.5,,points,Demon,OVER,A,4.85,3+,20.3,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Points,17.77,2,3,0,0.4,4,Elite,4.85,4.85,1.0,20.3,23.2,17.772727272727273
1641716,Jarace Walker,IND,TOR,14.5,,pra,Goblin,OVER,A,7.45,3+,27.1,24-27.99,,5.0,1-10 Strong,Goblin | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,23.79,5,0,0,1.0,5,Elite,7.45,4.84,0.65,27.1,26.6,23.78846153846154
1628384,OG Anunoby,NYK,BOS,15.5,,points,Standard,OVER,A,4.82,3+,34.2,32-35.99,,6.0,1-10 Strong,Standard | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F-G,Points,33.05,5,0,0,1.0,6,Elite,4.82,4.82,1.0,34.2,34.8,33.04878048780488
1642347,Jamal Shead,TOR,IND,19.5,,pra,Demon,OVER,A,7.4,3+,23.7,<24,,21.0,21-30 Weak,Demon | <24,OVER | <24,<24 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,22.23,0,5,0,0.0,21,Bad,7.4,4.81,0.65,23.7,21.6,22.22641509433962
202696,Nikola Vučević,BOS,NYK,11.5,,points,Goblin,OVER,A,4.81,3+,31.2,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Points,30.8,4,1,0,0.8,6,Elite,4.81,4.81,1.0,31.2,30.6,30.79591836734694
203952,Andrew Wiggins,MIA,WAS,11.5,,points,Goblin,OVER,A,4.8,3+,29.9,28-31.99,,28.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Points,31.35,4,1,0,0.8,28,Target,4.8,4.8,1.0,29.9,32.0,31.354166666666668
1642273,Kyshawn George,WAS,MIA,18.5,0.0,points,Demon,OVER,A,4.77,3+,28.8,28-31.99,,10.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,MISS,,-1,F,Points,30.51,1,4,0,0.2,10,Good,4.77,4.77,1.0,28.8,25.2,30.51219512195122
1628381,John Collins,LAC,MIN,21.5,,points,Demon,OVER,A,4.76,3+,28.4,28-31.99,,4.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F-C,Points,27.67,1,4,0,0.2,4,Elite,4.76,4.76,1.0,28.4,30.4,27.666666666666668
1641757,Jordan Miller,LAC,MIN,16.5,,points,Demon,OVER,A,4.76,3+,24.8,24-27.99,,4.0,1-10 Strong,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,19.8,2,3,0,0.4,4,Elite,4.76,4.76,1.0,24.8,25.0,19.8
1630567,Scottie Barnes,TOR,IND,22.5,,points,Demon,OVER,A,4.72,3+,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Points,34.5,0,5,0,0.0,21,Bad,4.72,4.72,1.0,34.4,34.2,34.5
1642273,Kyshawn George,WAS,MIA,29.5,0.0,pra,Demon,OVER,A,7.23,3+,28.8,28-31.99,,10.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,MISS,,-1,F,Pts+Rebs+Asts,30.51,1,4,0,0.2,10,Good,7.23,4.7,0.65,28.8,25.2,30.51219512195122
1631170,Jaime Jaquez,MIA,WAS,34.5,,pra,Demon,OVER,A,7.23,3+,29.3,28-31.99,,28.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,28.85,1,4,0,0.2,28,Target,7.23,4.7,0.65,29.3,28.4,28.854166666666668
1629674,Neemias Queta,BOS,NYK,14.5,,pra,Goblin,OVER,A,7.13,3+,28.0,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs+Asts,25.35,4,1,0,0.8,6,Elite,7.13,4.64,0.65,28.0,29.8,25.346938775510203
1630567,Scottie Barnes,TOR,IND,39.5,,pra,Demon,OVER,A,7.13,3+,34.4,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,34.5,1,4,0,0.2,21,Bad,7.13,4.64,0.65,34.4,34.2,34.5
1630183,Jaden McDaniels,MIN,LAC,12.5,,points,Goblin,OVER,A,4.63,3+,32.3,32-35.99,,23.0,21-30 Weak,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Points,32.16,4,1,0,0.8,23,Bad,4.63,4.63,1.0,32.3,32.8,32.15686274509804
1630162,Anthony Edwards,MIN,LAC,27.5,,points,Standard,OVER,A,4.6,3+,37.5,36+,,23.0,21-30 Weak,Standard | 36+,OVER | 36+,36+ | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,35.44,4,1,0,0.8,23,Bad,4.6,4.6,1.0,37.5,37.8,35.44186046511628
1628978,Donte DiVincenzo,MIN,LAC,8.5,,points,Goblin,OVER,A,4.6,3+,29.9,28-31.99,,23.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,31.4,4,1,0,0.8,23,Bad,4.6,4.6,1.0,29.9,28.0,31.39622641509434
1630162,Anthony Edwards,MIN,LAC,34.5,,pra,Goblin,OVER,A,7.07,3+,37.5,36+,,23.0,21-30 Weak,Goblin | 36+,OVER | 36+,36+ | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,35.44,5,0,0,1.0,23,Bad,7.07,4.59,0.65,37.5,37.8,35.44186046511628
1642867,Collin Murray-Boyles,TOR,IND,14.5,,points,Demon,OVER,B,4.57,3+,31.4,28-31.99,,21.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Points,22.48,1,4,0,0.2,21,Bad,4.57,4.57,1.0,31.4,29.4,22.476190476190474
1629628,RJ Barrett,TOR,IND,21.5,,points,Demon,OVER,B,4.55,3+,27.7,24-27.99,,21.0,21-30 Weak,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Points,29.34,0,5,0,0.0,21,Bad,4.55,4.55,1.0,27.7,26.4,29.344827586206897
1629011,Mitchell Robinson,NYK,BOS,9.5,,points,Demon,OVER,B,4.52,3+,21.1,<24,,6.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C-F,Points,19.84,1,4,0,0.2,6,Elite,4.52,4.52,1.0,21.1,22.0,19.83783783783784
1629674,Neemias Queta,BOS,NYK,4.5,,points,Goblin,OVER,A,4.49,3+,28.0,28-31.99,,6.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Points,25.35,4,1,0,0.8,6,Elite,4.49,4.49,1.0,28.0,29.8,25.346938775510203
201572,Brook Lopez,LAC,MIN,7.5,,rebounds,Demon,OVER,B,4.49,3+,20.3,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Rebounds,17.77,1,4,0,0.2,4,Elite,4.49,4.49,1.0,20.3,23.2,17.772727272727273
1642867,Collin Murray-Boyles,TOR,IND,5.5,,points,Goblin,OVER,A,4.43,3+,31.4,28-31.99,,21.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Points,22.48,3,2,0,0.6,21,Bad,4.43,4.43,1.0,31.4,29.4,22.476190476190474
1629628,RJ Barrett,TOR,IND,32.5,,pra,Demon,OVER,A,6.8,3+,27.7,24-27.99,,21.0,21-30 Weak,Demon | 24-27.99,OVER | 24-27.99,24-27.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,29.34,0,5,0,0.0,21,Bad,6.8,4.42,0.65,27.7,26.4,29.344827586206897
202695,Kawhi Leonard,LAC,MIN,44.5,,pra,Demon,OVER,A,6.79,3+,29.5,28-31.99,,4.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,32.82,1,4,0,0.2,4,Elite,6.79,4.41,0.65,29.5,31.0,32.81578947368421
1631170,Jaime Jaquez,MIA,WAS,11.5,,points,Goblin,OVER,A,4.41,3+,29.3,28-31.99,,28.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,28.85,4,1,0,0.8,28,Target,4.41,4.41,1.0,29.3,28.4,28.854166666666668
1628978,Donte DiVincenzo,MIN,LAC,14.5,,pra,Goblin,OVER,A,6.75,3+,29.9,28-31.99,,23.0,21-30 Weak,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,31.4,4,1,0,0.8,23,Bad,6.75,4.39,0.65,29.9,28.0,31.39622641509434
1630202,Payton Pritchard,BOS,NYK,22.5,,pra,Goblin,OVER,A,6.74,3+,33.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,32.76,4,1,0,0.8,6,Elite,6.74,4.38,0.65,33.0,32.8,32.76470588235294
1630174,Aaron Nesmith,IND,TOR,19.5,,points,Demon,OVER,A,4.37,3+,31.7,28-31.99,,5.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Points,30.53,1,4,0,0.2,5,Elite,4.37,4.37,1.0,31.7,31.4,30.53333333333333
1627783,Pascal Siakam,IND,TOR,19.5,,points,Goblin,OVER,A,4.36,3+,34.4,32-35.99,,5.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Points,33.96,4,1,0,0.8,5,Elite,4.36,4.36,1.0,34.4,34.0,33.95918367346939
203952,Andrew Wiggins,MIA,WAS,29.5,,pra,Demon,OVER,A,6.68,3+,29.9,28-31.99,,28.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,31.35,1,4,0,0.2,28,Target,6.68,4.34,0.65,29.9,32.0,31.354166666666668
1628384,OG Anunoby,NYK,BOS,22.5,,pra,Goblin,OVER,A,6.63,3+,34.2,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F-G,Pts+Rebs+Asts,33.05,5,0,0,1.0,6,Elite,6.63,4.31,0.65,34.2,34.8,33.04878048780488
201572,Brook Lopez,LAC,MIN,18.5,,pra,Demon,OVER,A,6.62,3+,20.3,<24,,4.0,1-10 Strong,Demon | <24,OVER | <24,<24 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,C,Pts+Rebs+Asts,17.77,1,4,0,0.2,4,Elite,6.62,4.3,0.65,20.3,23.2,17.772727272727273
203952,Andrew Wiggins,MIA,WAS,8.5,,rebounds,Demon,OVER,B,4.28,3+,29.9,28-31.99,,28.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebounds,31.35,0,5,0,0.0,28,Target,4.28,4.28,1.0,29.9,32.0,31.354166666666668
1630202,Payton Pritchard,BOS,NYK,16.5,,points,Goblin,OVER,A,4.25,3+,33.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Points,32.76,4,1,0,0.8,6,Elite,4.25,4.25,1.0,33.0,32.8,32.76470588235294
1630572,Sandro Mamukelashvili,TOR,IND,9.5,,points,Standard,OVER,A,4.25,3+,28.3,28-31.99,,21.0,21-30 Weak,Standard | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F-C,Points,22.75,3,2,0,0.6,21,Bad,4.25,4.25,1.0,28.3,26.8,22.745098039215687
1628404,Josh Hart,NYK,BOS,30.5,,pra,Demon,OVER,A,6.53,3+,30.6,28-31.99,,6.0,1-10 Strong,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G,Pts+Rebs+Asts,30.42,2,3,0,0.4,6,Elite,6.53,4.24,0.65,30.6,29.6,30.425
1626181,Norman Powell,MIA,WAS,24.5,,points,Demon,OVER,B,4.24,3+,30.5,28-31.99,,28.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,G,Points,30.77,0,5,0,0.0,28,Target,4.24,4.24,1.0,30.5,29.8,30.772727272727277
1627759,Jaylen Brown,BOS,NYK,4.5,,rebounds,Goblin,OVER,A,4.23,3+,35.0,32-35.99,,6.0,1-10 Strong,Goblin | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,G-F,Rebounds,34.32,5,0,0,1.0,6,Elite,4.23,4.23,1.0,35.0,32.8,34.319148936170215
1642273,Kyshawn George,WAS,MIA,9.5,0.0,points,Goblin,OVER,A,4.23,3+,28.8,28-31.99,,10.0,1-10 Strong,Goblin | 28-31.99,OVER | 28-31.99,28-31.99 | 1-10 Strong,,,,MISS,,-1,F,Points,30.51,2,3,0,0.4,10,Good,4.23,4.23,1.0,28.8,25.2,30.51219512195122
203497,Rudy Gobert,MIN,LAC,14.5,,points,Demon,OVER,B,4.21,3+,29.9,28-31.99,,23.0,21-30 Weak,Demon | 28-31.99,OVER | 28-31.99,28-31.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,C,Points,31.31,0,5,0,0.0,23,Bad,4.21,4.21,1.0,29.9,31.2,31.31372549019608
1627783,Pascal Siakam,IND,TOR,40.5,,pra,Demon,OVER,A,6.46,3+,34.4,32-35.99,,5.0,1-10 Strong,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 1-10 Strong,,,,VOID,NO_ACTUAL,0,F,Pts+Rebs+Asts,33.96,0,5,0,0.0,5,Elite,6.46,4.2,0.65,34.4,34.0,33.95918367346939
1627742,Brandon Ingram,TOR,IND,9.5,,rebounds,Demon,OVER,B,4.2,3+,35.0,32-35.99,,21.0,21-30 Weak,Demon | 32-35.99,OVER | 32-35.99,32-35.99 | 21-30 Weak,,,,VOID,NO_ACTUAL,0,F,Rebounds,34.08,0,5,0,0.0,21,Bad,4.2,4.2,1.0,35.0,34.8,34.07843137254902
