player,team,prop_type,actual,league,SOT,SH,G,A,SV,PA,KP,TK
Ellyes Skhiri,SGE,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Ellyes Skhiri,SGE,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Fousseny Doumbia,SGE,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Fousseny Doumbia,SGE,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Fousseny Doumbia,SGE,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Fousseny Doumbia,SGE,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Fousseny Doumbia,SGE,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Mahmoud Dahoud,SGE,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Mahmoud Dahoud,SGE,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Mahmoud Dahoud,SGE,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Mahmoud Dahoud,SGE,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Mahmoud Dahoud,SGE,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Love Arrhov,SGE,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Love Arrhov,SGE,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Love Arrhov,SGE,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Love Arrhov,SGE,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Love Arrhov,SGE,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Frederik Ronnow,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Frederik Ronnow,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Frederik Ronnow,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Frederik Ronnow,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Frederik Ronnow,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Leopold Querfeld,FCU,Goals,0.0,ger.1,,2.0,0.0,0.0,,,,
Leopold Querfeld,FCU,Assists,0.0,ger.1,,2.0,0.0,0.0,,,,
Stanley N'Soki,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Stanley N'Soki,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Stanley N'Soki,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Stanley N'Soki,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Stanley N'Soki,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Danilho Doekhi,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Danilho Doekhi,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Danilho Doekhi,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Danilho Doekhi,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Danilho Doekhi,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Aljoscha Kemlein,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Aljoscha Kemlein,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Aljoscha Kemlein,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Aljoscha Kemlein,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Aljoscha Kemlein,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
András Schäfer,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
András Schäfer,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
András Schäfer,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
András Schäfer,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Rani Khedira,FCU,Goals,0.0,ger.1,,2.0,0.0,0.0,,,,
Rani Khedira,FCU,Assists,0.0,ger.1,,2.0,0.0,0.0,,,,
Rani Khedira,FCU,Yellow Cards,0.0,ger.1,,2.0,0.0,0.0,,,,
Derrick Köhn,FCU,Assists,0.0,ger.1,,3.0,1.0,0.0,,,,
Derrick Köhn,FCU,Fouls,0.0,ger.1,,3.0,1.0,0.0,,,,
Derrick Köhn,FCU,Yellow Cards,0.0,ger.1,,3.0,1.0,0.0,,,,
Janik Haberer,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Janik Haberer,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Janik Haberer,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Janik Haberer,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Janik Haberer,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Ilyas Ansah,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Ilyas Ansah,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Ilyas Ansah,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Ilyas Ansah,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Ilyas Ansah,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Andrej Ilic,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Andrej Ilic,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Andrej Ilic,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Andrej Ilic,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Andrej Ilic,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Tim Skarke,FCU,Goals,0.0,ger.1,,1.0,0.0,0.0,,,,
Tim Skarke,FCU,Assists,0.0,ger.1,,1.0,0.0,0.0,,,,
Tim Skarke,FCU,Fouls,0.0,ger.1,,1.0,0.0,0.0,,,,
Tim Skarke,FCU,Yellow Cards,0.0,ger.1,,1.0,0.0,0.0,,,,
Alex Král,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Alex Král,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Alex Král,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Alex Král,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Alex Král,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Oliver Burke,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Oliver Burke,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Oliver Burke,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Oliver Burke,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Oliver Burke,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
David Preu,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
David Preu,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
David Preu,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
David Preu,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
David Preu,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Livan Burcu,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Livan Burcu,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Livan Burcu,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Livan Burcu,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Livan Burcu,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Christopher Trimmel,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Christopher Trimmel,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Christopher Trimmel,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Christopher Trimmel,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Christopher Trimmel,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Josip Juranovic,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Josip Juranovic,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Josip Juranovic,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Josip Juranovic,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Josip Juranovic,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Jeong Woo-Yeong,FCU,Goals,0.0,ger.1,,1.0,0.0,0.0,,,,
Jeong Woo-Yeong,FCU,Assists,0.0,ger.1,,1.0,0.0,0.0,,,,
Jeong Woo-Yeong,FCU,Fouls,0.0,ger.1,,1.0,0.0,0.0,,,,
Jeong Woo-Yeong,FCU,Yellow Cards,0.0,ger.1,,1.0,0.0,0.0,,,,
Matheo Raab,FCU,Shots,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Matheo Raab,FCU,Goals,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Matheo Raab,FCU,Assists,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Matheo Raab,FCU,Goalkeeper Saves,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Matheo Raab,FCU,Fouls,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Matheo Raab,FCU,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Mio Backhaus,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Mio Backhaus,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Mio Backhaus,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Mio Backhaus,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Mio Backhaus,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,1.0,,,
Marco Friedl,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Marco Friedl,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Marco Friedl,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Marco Friedl,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Marco Friedl,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Niklas Stark,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Niklas Stark,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Niklas Stark,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Olivier Deman,SVW,Assists,0.0,ger.1,,1.0,1.0,0.0,,,,
Olivier Deman,SVW,Yellow Cards,0.0,ger.1,,1.0,1.0,0.0,,,,
Yukinari Sugawara,SVW,Goals,0.0,ger.1,,1.0,0.0,0.0,,,,
Yukinari Sugawara,SVW,Assists,0.0,ger.1,,1.0,0.0,0.0,,,,
Yukinari Sugawara,SVW,Yellow Cards,0.0,ger.1,,1.0,0.0,0.0,,,,
Senne Lynen,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Senne Lynen,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Senne Lynen,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Senne Lynen,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Cameron Puertas,SVW,Goals,0.0,ger.1,,3.0,0.0,1.0,,,,
Cameron Puertas,SVW,Yellow Cards,0.0,ger.1,,3.0,0.0,1.0,,,,
Jens Stage,SVW,Yellow Cards,0.0,ger.1,,3.0,1.0,1.0,,,,
Keke Topp,SVW,Goals,0.0,ger.1,,1.0,0.0,0.0,,,,
Keke Topp,SVW,Assists,0.0,ger.1,,1.0,0.0,0.0,,,,
Romano Schmid,SVW,Goals,0.0,ger.1,,2.0,0.0,1.0,,,,
Romano Schmid,SVW,Yellow Cards,0.0,ger.1,,2.0,0.0,1.0,,,,
Marco Grüll,SVW,Assists,0.0,ger.1,,2.0,1.0,0.0,,,,
Marco Grüll,SVW,Yellow Cards,0.0,ger.1,,2.0,1.0,0.0,,,,
Mick Schmetgens,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Mick Schmetgens,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Mick Schmetgens,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Mick Schmetgens,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Mick Schmetgens,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Mats Heitmann,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Mats Heitmann,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Mats Heitmann,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Mats Heitmann,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Mats Heitmann,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Karl Hein,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Karl Hein,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Karl Hein,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Karl Hein,SVW,Goalkeeper Saves,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Karl Hein,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Karl Hein,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,0.0,,,
Patrice Covic,SVW,Assists,0.0,ger.1,,1.0,1.0,0.0,,,,
Patrice Covic,SVW,Fouls,0.0,ger.1,,1.0,1.0,0.0,,,,
Patrice Covic,SVW,Yellow Cards,0.0,ger.1,,1.0,1.0,0.0,,,,
Salim Musah,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Salim Musah,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Salim Musah,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Salim Musah,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Salim Musah,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Julian Malatini,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Julian Malatini,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Julian Malatini,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Leonardo Bittencourt,SVW,Goals,0.0,ger.1,,1.0,0.0,1.0,,,,
Leonardo Bittencourt,SVW,Fouls,0.0,ger.1,,1.0,0.0,1.0,,,,
Leonardo Bittencourt,SVW,Yellow Cards,0.0,ger.1,,1.0,0.0,1.0,,,,
Justin Njinmah,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Justin Njinmah,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Justin Njinmah,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Justin Njinmah,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Justin Njinmah,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Isaac Schmidt,SVW,Shots,0.0,ger.1,,0.0,0.0,0.0,,,,
Isaac Schmidt,SVW,Goals,0.0,ger.1,,0.0,0.0,0.0,,,,
Isaac Schmidt,SVW,Assists,0.0,ger.1,,0.0,0.0,0.0,,,,
Isaac Schmidt,SVW,Fouls,0.0,ger.1,,0.0,0.0,0.0,,,,
Isaac Schmidt,SVW,Yellow Cards,0.0,ger.1,,0.0,0.0,0.0,,,,
Wladimiro Falcone,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,4.0,,,
Wladimiro Falcone,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,4.0,,,
Wladimiro Falcone,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,4.0,,,
Wladimiro Falcone,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,4.0,,,
Wladimiro Falcone,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,4.0,,,
Tiago Gabriel,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Tiago Gabriel,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Tiago Gabriel,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Tiago Gabriel,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Tiago Gabriel,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Jamil Siebert,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Jamil Siebert,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Jamil Siebert,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Antonino Gallo,LEC,Shots,0.0,ita.1,,0.0,0.0,1.0,,,,
Antonino Gallo,LEC,Goals,0.0,ita.1,,0.0,0.0,1.0,,,,
Antonino Gallo,LEC,Fouls,0.0,ita.1,,0.0,0.0,1.0,,,,
Antonino Gallo,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,1.0,,,,
Danilo Veiga,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Danilo Veiga,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Danilo Veiga,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Danilo Veiga,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Lassana Coulibaly,LEC,Goals,0.0,ita.1,,3.0,0.0,0.0,,,,
Lassana Coulibaly,LEC,Assists,0.0,ita.1,,3.0,0.0,0.0,,,,
Lassana Coulibaly,LEC,Yellow Cards,0.0,ita.1,,3.0,0.0,0.0,,,,
Oumar Ngom,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Oumar Ngom,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Oumar Ngom,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Oumar Ngom,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Ylber Ramadani,LEC,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Ylber Ramadani,LEC,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Ylber Ramadani,LEC,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Nikola Stulic,LEC,Assists,0.0,ita.1,,2.0,1.0,0.0,,,,
Nikola Stulic,LEC,Yellow Cards,0.0,ita.1,,2.0,1.0,0.0,,,,
Lameck Banda,LEC,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Lameck Banda,LEC,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Lameck Banda,LEC,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Santiago Pierotti,LEC,Assists,0.0,ita.1,,1.0,1.0,0.0,,,,
Santiago Pierotti,LEC,Yellow Cards,0.0,ita.1,,1.0,1.0,0.0,,,,
Walid Cheddira,LEC,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Walid Cheddira,LEC,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Walid Cheddira,LEC,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Thorir Johann Helgason,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Thorir Johann Helgason,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Thorir Johann Helgason,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Thorir Johann Helgason,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Thorir Johann Helgason,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Omri Gandelman,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Omri Gandelman,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Omri Gandelman,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Omri Gandelman,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Omri Gandelman,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Corrie Ndaba,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Corrie Ndaba,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Corrie Ndaba,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Corrie Ndaba,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Corrie Ndaba,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Pérez,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Pérez,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Pérez,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Pérez,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Matías Pérez,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Jasper Samooja,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Jasper Samooja,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Jasper Samooja,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Jasper Samooja,LEC,Goalkeeper Saves,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Jasper Samooja,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Jasper Samooja,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Álex Sala,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Álex Sala,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Álex Sala,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Álex Sala,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Álex Sala,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Konan N’Dri,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Konan N’Dri,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Konan N’Dri,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Konan N’Dri,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Konan N’Dri,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Gaby Jean,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Gaby Jean,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Gaby Jean,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Gaby Jean,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Gaby Jean,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Sadik Fofana,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Sadik Fofana,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Sadik Fofana,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Sadik Fofana,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Sadik Fofana,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Riccardo Sottil,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Riccardo Sottil,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Riccardo Sottil,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Riccardo Sottil,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Riccardo Sottil,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Christian Früchtl,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Christian Früchtl,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Christian Früchtl,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Christian Früchtl,LEC,Goalkeeper Saves,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Christian Früchtl,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Christian Früchtl,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,0.0,,,
Filip Marchwinski,LEC,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Filip Marchwinski,LEC,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Filip Marchwinski,LEC,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Filip Marchwinski,LEC,Fouls,0.0,ita.1,,0.0,0.0,0.0,,,,
Filip Marchwinski,LEC,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Emil Audero,CRE,Shots,0.0,ita.1,,0.0,0.0,0.0,1.0,,,
Emil Audero,CRE,Goals,0.0,ita.1,,0.0,0.0,0.0,1.0,,,
Emil Audero,CRE,Assists,0.0,ita.1,,0.0,0.0,0.0,1.0,,,
Emil Audero,CRE,Fouls,0.0,ita.1,,0.0,0.0,0.0,1.0,,,
Emil Audero,CRE,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,1.0,,,
Francesco Folino,CRE,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Folino,CRE,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Francesco Folino,CRE,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Sebastiano Luperto,CRE,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Sebastiano Luperto,CRE,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Sebastiano Luperto,CRE,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Bianchetti,CRE,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Bianchetti,CRE,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Matteo Bianchetti,CRE,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Youssef Maleh,CRE,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Youssef Maleh,CRE,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Youssef Maleh,CRE,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Morten Thorsby,CRE,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Morten Thorsby,CRE,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Morten Thorsby,CRE,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Jari Vandeputte,CRE,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Jari Vandeputte,CRE,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Jari Vandeputte,CRE,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
Giuseppe Pezzella,CRE,Shots,0.0,ita.1,,0.0,0.0,0.0,,,,
Giuseppe Pezzella,CRE,Goals,0.0,ita.1,,0.0,0.0,0.0,,,,
Giuseppe Pezzella,CRE,Assists,0.0,ita.1,,0.0,0.0,0.0,,,,
Giuseppe Pezzella,CRE,Yellow Cards,0.0,ita.1,,0.0,0.0,0.0,,,,
Tommaso Barbieri,CRE,Goals,0.0,ita.1,,1.0,0.0,0.0,,,,
Tommaso Barbieri,CRE,Assists,0.0,ita.1,,1.0,0.0,0.0,,,,
Tommaso Barbieri,CRE,Yellow Cards,0.0,ita.1,,1.0,0.0,0.0,,,,
