SEASON,EVENT_ID,GAME_DATE,TEAM,ESPN_ATHLETE_ID,PLAYER,MIN,PTS,REB,AST,STL,BLK,TO,FGM,FGA,FG3M,FG3A,FTM,FTA,PLAYER_NORM
2025-26,401810543,2026-01-31,WSH,4845374,Bub Carrington,25,15,3,6,2,0,5,5.0,11.0,4.0,8.0,1.0,1.0,bub carrington
2025-26,401810543,2026-01-31,WSH,5104155,Bilal Coulibaly,24,7,2,2,0,0,0,3.0,11.0,0.0,5.0,1.0,2.0,bilal coulibaly
2025-26,401810543,2026-01-31,WSH,2581184,Anthony Gill,17,9,10,0,0,1,1,4.0,5.0,0.0,0.0,1.0,1.0,anthony gill
2025-26,401810543,2026-01-31,WSH,4432173,Sharife Cooper,13,2,2,2,0,0,1,1.0,4.0,0.0,1.0,0.0,0.0,sharife cooper
2025-26,401810543,2026-01-31,WSH,4565201,Malaki Branham,22,17,1,0,0,0,2,6.0,9.0,4.0,6.0,1.0,2.0,malaki branham
2025-26,401810543,2026-01-31,WSH,4606840,Jamir Watkins,35,8,6,2,1,1,2,3.0,11.0,2.0,8.0,0.0,0.0,jamir watkins
2025-26,401810543,2026-01-31,WSH,5144126,Will Riley,25,13,2,5,4,0,2,5.0,15.0,3.0,7.0,0.0,0.0,will riley
2025-26,401810542,2026-01-31,TOR,3913176,Brandon Ingram,35,35,3,2,1,1,0,13.0,23.0,4.0,8.0,5.0,7.0,brandon ingram
2025-26,401810542,2026-01-31,TOR,4395625,RJ Barrett,31,16,3,5,1,0,2,6.0,14.0,0.0,5.0,4.0,5.0,rj barrett
2025-26,401810542,2026-01-31,TOR,4433134,Scottie Barnes,36,19,8,6,0,4,2,7.0,12.0,0.0,3.0,5.0,7.0,scottie barnes
2025-26,401810542,2026-01-31,TOR,5093267,Collin Murray-Boyles,33,12,6,4,3,1,5,5.0,7.0,0.0,0.0,2.0,2.0,collin murray boyles
2025-26,401810542,2026-01-31,TOR,4395724,Immanuel Quickley,33,13,7,6,1,0,1,5.0,13.0,2.0,6.0,1.0,3.0,immanuel quickley
2025-26,401810542,2026-01-31,TOR,4278580,Sandro Mamukelashvili,24,8,4,4,2,0,0,1.0,4.0,0.0,3.0,6.0,6.0,sandro mamukelashvili
2025-26,401810542,2026-01-31,TOR,4397018,Ochai Agbaji,3,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,ochai agbaji
2025-26,401810542,2026-01-31,TOR,4432241,Jamal Shead,21,4,1,4,0,0,0,2.0,4.0,0.0,1.0,0.0,0.0,jamal shead
2025-26,401810542,2026-01-31,TOR,4684272,Ja'Kobe Walter,16,13,3,1,0,0,1,5.0,6.0,1.0,1.0,2.0,2.0,ja kobe walter
2025-26,401810542,2026-01-31,TOR,5106258,Gradey Dick,7,0,2,1,0,0,1,0.0,1.0,0.0,1.0,0.0,0.0,gradey dick
2025-26,401810542,2026-01-31,ORL,4432573,Paolo Banchero,41,20,9,6,2,1,3,5.0,11.0,1.0,1.0,9.0,11.0,paolo banchero
2025-26,401810542,2026-01-31,ORL,4277847,Wendell Carter Jr.,35,23,7,3,1,0,0,9.0,14.0,2.0,4.0,3.0,3.0,wendell carter
2025-26,401810542,2026-01-31,ORL,4066320,Desmond Bane,36,32,1,2,0,0,2,11.0,15.0,7.0,10.0,3.0,3.0,desmond bane
2025-26,401810542,2026-01-31,ORL,4432165,Jalen Suggs,33,14,6,10,3,0,1,5.0,14.0,3.0,8.0,1.0,1.0,jalen suggs
2025-26,401810542,2026-01-31,ORL,4712849,Anthony Black,40,25,4,6,0,1,0,5.0,11.0,1.0,5.0,14.0,14.0,anthony black
2025-26,401810542,2026-01-31,ORL,3150844,Moritz Wagner,3,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,2.0,moritz wagner
2025-26,401810542,2026-01-31,ORL,4065654,Jonathan Isaac,13,4,4,0,0,0,3,1.0,2.0,0.0,0.0,2.0,3.0,jonathan isaac
2025-26,401810542,2026-01-31,ORL,4702382,Tristan da Silva,22,8,1,0,0,1,0,3.0,6.0,2.0,4.0,0.0,0.0,tristan da silva
2025-26,401810542,2026-01-31,ORL,5214637,Noah Penda,7,0,3,0,1,0,1,0.0,2.0,0.0,1.0,0.0,0.0,noah penda
2025-26,401810542,2026-01-31,ORL,3135046,Tyus Jones,10,3,0,1,0,0,2,1.0,2.0,1.0,1.0,0.0,0.0,tyus jones
2025-26,401810544,2026-01-31,SAC,4431679,Precious Achiuwa,13,2,3,0,0,0,0,1.0,5.0,0.0,0.0,0.0,0.0,precious achiuwa
2025-26,401810544,2026-01-31,SAC,4898371,Maxime Raynaud,36,14,14,1,0,1,2,6.0,7.0,1.0,1.0,1.0,1.0,maxime raynaud
2025-26,401810544,2026-01-31,SAC,3978,DeMar DeRozan,18,6,1,2,0,0,0,2.0,10.0,0.0,2.0,2.0,3.0,demar derozan
2025-26,401810544,2026-01-31,SAC,3032979,Dennis Schroder,24,4,4,3,1,1,2,1.0,11.0,0.0,4.0,2.0,2.0,dennis schroder
2025-26,401810544,2026-01-31,SAC,3064440,Zach LaVine,23,17,4,1,0,0,1,5.0,9.0,1.0,4.0,6.0,7.0,zach lavine
2025-26,401810544,2026-01-31,SAC,4433174,Dylan Cardwell,28,8,8,1,1,2,3,3.0,4.0,0.0,0.0,2.0,2.0,dylan cardwell
2025-26,401810544,2026-01-31,SAC,4066262,Malik Monk,23,12,3,4,0,0,2,3.0,14.0,2.0,6.0,4.0,4.0,malik monk
2025-26,401810544,2026-01-31,SAC,4279318,Daeqwon Plowden,7,2,2,1,0,0,0,1.0,3.0,0.0,2.0,0.0,0.0,daeqwon plowden
2025-26,401810544,2026-01-31,SAC,4432117,Isaiah Stevens,4,2,0,1,1,0,0,0.0,0.0,0.0,0.0,2.0,2.0,isaiah stevens
2025-26,401810544,2026-01-31,SAC,4433188,Devin Carter,11,5,3,2,0,0,2,2.0,4.0,1.0,2.0,0.0,0.0,devin carter
2025-26,401810544,2026-01-31,SAC,4702177,Keon Ellis,20,6,2,2,1,2,1,2.0,4.0,2.0,3.0,0.0,0.0,keon ellis
2025-26,401810544,2026-01-31,SAC,4702384,Nique Clifford,34,15,3,1,0,0,1,5.0,12.0,3.0,7.0,2.0,2.0,nique clifford
2025-26,401810544,2026-01-31,BOS,4065804,Sam Hauser,30,10,3,1,0,0,1,3.0,9.0,2.0,8.0,2.0,2.0,sam hauser
2025-26,401810544,2026-01-31,BOS,4397424,Neemias Queta,29,10,15,2,3,1,3,4.0,11.0,0.0,0.0,2.0,4.0,neemias queta
2025-26,401810544,2026-01-31,BOS,3078576,Derrick White,33,7,2,9,1,2,0,3.0,7.0,1.0,3.0,0.0,0.0,derrick white
2025-26,401810544,2026-01-31,BOS,4066354,Payton Pritchard,33,29,2,8,0,0,2,12.0,16.0,5.0,6.0,0.0,0.0,payton pritchard
2025-26,401810544,2026-01-31,BOS,4593841,Baylor Scheierman,31,16,5,1,1,0,0,6.0,10.0,4.0,7.0,0.0,0.0,baylor scheierman
2025-26,401810544,2026-01-31,BOS,3948153,Chris Boucher,4,3,0,0,0,0,0,1.0,3.0,1.0,3.0,0.0,0.0,chris boucher
2025-26,401810544,2026-01-31,BOS,4687718,Josh Minott,2,3,0,1,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,josh minott
2025-26,401810544,2026-01-31,BOS,4277951,Luka Garza,16,11,8,1,1,1,0,4.0,5.0,1.0,1.0,2.0,3.0,luka garza
2025-26,401810544,2026-01-31,BOS,4351851,Anfernee Simons,26,16,2,1,0,0,0,6.0,16.0,2.0,10.0,2.0,2.0,anfernee simons
2025-26,401810544,2026-01-31,BOS,4683689,Jordan Walsh,16,5,3,0,1,1,0,1.0,7.0,1.0,5.0,2.0,4.0,jordan walsh
2025-26,401810544,2026-01-31,BOS,5175647,Hugo Gonzalez,22,2,4,1,0,0,1,1.0,8.0,0.0,4.0,0.0,1.0,hugo gonzalez
2025-26,401810545,2026-01-31,POR,4431736,Toumani Camara,26,0,4,1,0,0,1,0.0,4.0,0.0,4.0,0.0,0.0,toumani camara
2025-26,401810545,2026-01-31,POR,4683021,Deni Avdija,28,11,5,3,0,1,4,4.0,14.0,1.0,6.0,2.0,3.0,deni avdija
2025-26,401810545,2026-01-31,POR,5105565,Donovan Clingan,22,7,6,1,0,0,3,3.0,6.0,1.0,4.0,0.0,0.0,donovan clingan
2025-26,401810545,2026-01-31,POR,3995,Jrue Holiday,22,5,2,4,0,0,4,2.0,7.0,1.0,3.0,0.0,0.0,jrue holiday
2025-26,401810545,2026-01-31,POR,4914336,Shaedon Sharpe,28,26,3,3,1,0,3,10.0,16.0,4.0,8.0,2.0,4.0,shaedon sharpe
2025-26,401810545,2026-01-31,POR,2991070,Jerami Grant,22,15,1,2,0,0,4,4.0,9.0,2.0,5.0,5.0,6.0,jerami grant
2025-26,401810545,2026-01-31,POR,4066211,Robert Williams III,20,4,11,3,1,3,0,2.0,2.0,0.0,0.0,0.0,0.0,robert williams
2025-26,401810545,2026-01-31,POR,5217746,Yang Hansen,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,yang hansen
2025-26,401810545,2026-01-31,POR,4433144,Caleb Love,27,12,3,4,2,0,1,5.0,15.0,2.0,10.0,0.0,0.0,caleb love
2025-26,401810545,2026-01-31,POR,4597259,Javonte Cooke,4,2,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,2.0,javonte cooke
2025-26,401810545,2026-01-31,POR,5081727,Sidy Cissoko,27,15,2,2,1,1,0,5.0,5.0,2.0,2.0,3.0,4.0,sidy cissoko
2025-26,401810545,2026-01-31,POR,5099752,Rayan Rupert,9,0,0,0,0,0,0,0.0,3.0,0.0,1.0,0.0,0.0,rayan rupert
2025-26,401810545,2026-01-31,NY,3934719,OG Anunoby,31,24,6,3,0,1,3,10.0,16.0,4.0,8.0,0.0,0.0,og anunoby
2025-26,401810545,2026-01-31,NY,3136195,Karl-Anthony Towns,29,14,20,3,0,1,0,5.0,12.0,1.0,3.0,3.0,4.0,karl anthony towns
2025-26,401810545,2026-01-31,NY,3062679,Josh Hart,30,20,6,5,2,1,2,9.0,17.0,1.0,4.0,1.0,2.0,josh hart
2025-26,401810545,2026-01-31,NY,3147657,Mikal Bridges,33,10,2,5,3,0,1,3.0,10.0,1.0,3.0,3.0,3.0,mikal bridges
2025-26,401810545,2026-01-31,NY,3934672,Jalen Brunson,34,26,1,3,2,0,1,8.0,20.0,5.0,12.0,5.0,5.0,jalen brunson
2025-26,401810545,2026-01-31,NY,4017844,Guerschon Yabusele,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,guerschon yabusele
2025-26,401810545,2026-01-31,NY,4702159,Dillon Jones,4,3,0,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,dillon jones
2025-26,401810545,2026-01-31,NY,5289900,Mohamed Diawara,17,10,3,2,1,0,2,4.0,8.0,2.0,5.0,0.0,0.0,mohamed diawara
2025-26,401810545,2026-01-31,NY,4351852,Mitchell Robinson,17,2,7,2,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,mitchell robinson
2025-26,401810545,2026-01-31,NY,4871141,Ariel Hukporti,4,2,2,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,ariel hukporti
2025-26,401810545,2026-01-31,NY,3914044,Landry Shamet,19,3,1,2,0,0,0,1.0,6.0,1.0,4.0,0.0,0.0,landry shamet
2025-26,401810545,2026-01-31,NY,4433225,Tyler Kolek,18,13,2,4,1,0,2,5.0,7.0,3.0,5.0,0.0,0.0,tyler kolek
2025-26,401810546,2026-01-31,MEM,4277961,Jaren Jackson Jr.,34,16,9,2,6,2,2,6.0,19.0,2.0,10.0,2.0,2.0,jaren jackson
2025-26,401810546,2026-01-31,MEM,4903027,Cedric Coward,23,13,5,5,0,0,5,5.0,12.0,2.0,5.0,1.0,1.0,cedric coward
2025-26,401810546,2026-01-31,MEM,5112087,Jaylen Wells,26,10,4,4,1,0,0,3.0,8.0,1.0,4.0,3.0,3.0,jaylen wells
2025-26,401810546,2026-01-31,MEM,3146557,Jock Landale,31,12,8,0,1,0,1,5.0,12.0,0.0,1.0,2.0,2.0,jock landale
2025-26,401810546,2026-01-31,MEM,4433083,Cam Spencer,24,16,1,3,0,0,1,6.0,7.0,4.0,4.0,0.0,0.0,cam spencer
2025-26,401810546,2026-01-31,MEM,4595400,Olivier-Maxence Prosper,12,2,2,0,0,1,1,1.0,4.0,0.0,2.0,0.0,0.0,olivier maxence prosper
2025-26,401810546,2026-01-31,MEM,5105550,GG Jackson,18,4,8,5,0,0,0,2.0,10.0,0.0,4.0,0.0,0.0,gg jackson
2025-26,401810546,2026-01-31,MEM,2581018,Kentavious Caldwell-Pope,25,11,2,2,1,0,2,4.0,5.0,0.0,1.0,3.0,4.0,kentavious caldwell pope
2025-26,401810546,2026-01-31,MEM,3134932,John Konchar,22,9,4,2,0,0,2,4.0,6.0,1.0,3.0,0.0,0.0,john konchar
2025-26,401810546,2026-01-31,MEM,4397227,Vince Williams Jr.,25,13,3,3,2,0,5,4.0,10.0,2.0,7.0,3.0,3.0,vince williams
2025-26,401810546,2026-01-31,NO,4277813,Herbert Jones,30,16,4,1,3,0,2,7.0,9.0,1.0,3.0,1.0,2.0,herbert jones
2025-26,401810546,2026-01-31,NO,4395628,Zion Williamson,33,21,7,4,0,2,2,7.0,10.0,0.0,0.0,7.0,8.0,zion williamson
2025-26,401810546,2026-01-31,NO,4397688,Trey Murphy III,33,8,1,2,2,1,1,2.0,14.0,0.0,7.0,4.0,5.0,trey murphy
2025-26,401810546,2026-01-31,NO,4869780,Derik Queen,34,22,9,7,0,2,5,8.0,12.0,0.0,0.0,6.0,7.0,derik queen
2025-26,401810546,2026-01-31,NO,4397136,Saddiq Bey,34,22,8,2,3,0,2,9.0,19.0,2.0,7.0,2.0,2.0,saddiq bey
2025-26,401810546,2026-01-31,NO,4997538,Karlo Matkovic,14,5,4,1,2,1,0,2.0,4.0,1.0,3.0,0.0,0.0,karlo matkovic
2025-26,401810546,2026-01-31,NO,5061589,Yves Missi,14,0,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,yves missi
2025-26,401810546,2026-01-31,NO,4277869,Jose Alvarado,23,11,1,2,1,0,0,4.0,10.0,3.0,8.0,0.0,0.0,jose alvarado
2025-26,401810546,2026-01-31,NO,4432185,Micah Peavy,7,3,0,1,0,0,0,1.0,2.0,1.0,2.0,0.0,0.0,micah peavy
2025-26,401810546,2026-01-31,NO,5144091,Jeremiah Fears,17,6,4,3,2,0,3,3.0,8.0,0.0,3.0,0.0,0.0,jeremiah fears
2025-26,401810548,2026-01-31,CLE,3912848,Dean Wade,20,3,4,0,0,0,1,1.0,3.0,1.0,3.0,0.0,0.0,dean wade
2025-26,401810548,2026-01-31,CLE,4066328,Jarrett Allen,23,12,7,3,1,1,1,6.0,9.0,0.0,0.0,0.0,0.0,jarrett allen
2025-26,401810548,2026-01-31,CLE,3908809,Donovan Mitchell,28,16,3,6,1,0,8,6.0,12.0,3.0,8.0,1.0,1.0,donovan mitchell
2025-26,401810548,2026-01-31,CLE,4066757,Sam Merrill,19,10,2,2,0,0,1,4.0,12.0,2.0,7.0,0.0,0.0,sam merrill
2025-26,401810548,2026-01-31,CLE,4683747,Jaylon Tyson,25,16,4,3,0,0,0,7.0,13.0,2.0,5.0,0.0,0.0,jaylon tyson
2025-26,401810548,2026-01-31,CLE,2580365,Larry Nance Jr.,10,9,3,2,2,0,0,3.0,5.0,1.0,1.0,2.0,2.0,larry nance
2025-26,401810548,2026-01-31,CLE,4065732,De'Andre Hunter,23,17,3,1,3,0,3,7.0,15.0,2.0,7.0,1.0,3.0,de andre hunter
2025-26,401810548,2026-01-31,CLE,5106268,Nae'Qwan Tomlin,25,14,5,1,2,0,1,6.0,9.0,0.0,2.0,2.0,2.0,nae qwan tomlin
2025-26,401810548,2026-01-31,CLE,3934723,Thomas Bryant,25,9,6,6,0,1,1,3.0,6.0,3.0,5.0,0.0,0.0,thomas bryant
2025-26,401810548,2026-01-31,CLE,4066421,Lonzo Ball,25,3,6,5,3,0,3,1.0,8.0,1.0,7.0,0.0,1.0,lonzo ball
2025-26,401810548,2026-01-31,CLE,5023693,Tyrese Proctor,18,4,0,5,1,0,3,1.0,5.0,0.0,3.0,2.0,2.0,tyrese proctor
2025-26,401810548,2026-01-31,PHX,2583632,Royce O'Neale,24,12,5,2,1,0,0,4.0,8.0,4.0,8.0,0.0,0.0,royce o neale
2025-26,401810548,2026-01-31,PHX,3155526,Dillon Brooks,24,27,2,3,2,0,2,9.0,14.0,2.0,4.0,7.0,8.0,dillon brooks
2025-26,401810548,2026-01-31,PHX,4701232,Mark Williams,23,10,7,2,2,1,2,5.0,9.0,0.0,0.0,0.0,0.0,mark williams
2025-26,401810548,2026-01-31,PHX,3135045,Grayson Allen,27,13,5,5,1,0,2,4.0,8.0,2.0,5.0,3.0,5.0,grayson allen
2025-26,401810548,2026-01-31,PHX,4278585,Collin Gillespie,24,16,2,5,2,0,1,5.0,8.0,4.0,6.0,2.0,3.0,collin gillespie
2025-26,401810548,2026-01-31,PHX,3059409,Nigel Hayes-Davis,3,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,nigel hayes davis
2025-26,401810548,2026-01-31,PHX,4277957,Isaiah Livers,7,4,1,2,0,0,2,1.0,2.0,1.0,2.0,1.0,2.0,isaiah livers
2025-26,401810548,2026-01-31,PHX,4601023,Oso Ighodaro,22,4,6,2,1,2,1,2.0,2.0,0.0,0.0,0.0,0.0,oso ighodaro
2025-26,401810548,2026-01-31,PHX,4888725,Ryan Dunn,18,0,3,3,1,1,3,0.0,5.0,0.0,4.0,0.0,0.0,ryan dunn
2025-26,401810548,2026-01-31,PHX,5105977,Rasheer Fleming,6,5,3,0,0,0,1,2.0,3.0,1.0,1.0,0.0,0.0,rasheer fleming
2025-26,401810548,2026-01-31,PHX,5203685,Khaman Maluach,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,khaman maluach
2025-26,401810548,2026-01-31,PHX,4278402,Jordan Goodwin,22,17,5,1,3,0,1,6.0,11.0,5.0,8.0,0.0,0.0,jordan goodwin
2025-26,401810548,2026-01-31,PHX,4280245,Jamaree Bouyea,21,7,0,5,1,1,2,3.0,6.0,1.0,3.0,0.0,0.0,jamaree bouyea
2025-26,401810548,2026-01-31,PHX,4437244,Jalen Green,16,11,4,1,1,0,2,4.0,9.0,3.0,7.0,0.0,0.0,jalen green
2025-26,401810550,2026-01-31,LAC,6450,Kawhi Leonard,31,21,3,6,2,0,2,8.0,18.0,1.0,4.0,4.0,5.0,kawhi leonard
2025-26,401810550,2026-01-31,LAC,3908845,John Collins,31,18,6,4,1,1,0,7.0,11.0,4.0,7.0,0.0,1.0,john collins
2025-26,401810550,2026-01-31,LAC,4017837,Ivica Zubac,30,13,7,2,0,0,2,6.0,10.0,0.0,0.0,1.0,2.0,ivica zubac
2025-26,401810550,2026-01-31,LAC,3992,James Harden,34,25,5,9,0,1,4,8.0,17.0,4.0,10.0,5.0,5.0,james harden
2025-26,401810550,2026-01-31,LAC,2991139,Kris Dunn,25,5,2,5,0,0,0,2.0,9.0,1.0,6.0,0.0,0.0,kris dunn
2025-26,401810550,2026-01-31,LAC,3416,Nicolas Batum,22,6,3,1,1,0,0,2.0,6.0,2.0,6.0,0.0,0.0,nicolas batum
2025-26,401810550,2026-01-31,LAC,3448,Brook Lopez,16,0,3,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,brook lopez
2025-26,401810550,2026-01-31,LAC,5108024,Yanic Konan Niederhauser,2,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,yanic konan niederhauser
2025-26,401810550,2026-01-31,LAC,4396818,Jordan Miller,19,7,3,0,1,0,0,3.0,6.0,0.0,2.0,1.0,3.0,jordan miller
2025-26,401810550,2026-01-31,LAC,4431752,Kobe Brown,4,3,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,4.0,kobe brown
2025-26,401810550,2026-01-31,LAC,4702352,Kobe Sanders,23,8,2,2,0,0,0,3.0,7.0,2.0,5.0,0.0,0.0,kobe sanders
2025-26,401810550,2026-01-31,LAC,4845363,Cam Christie,4,3,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,cam christie
2025-26,401810550,2026-01-31,DEN,4592427,Spencer Jones,35,4,6,1,1,1,0,1.0,4.0,1.0,1.0,1.0,2.0,spencer jones
2025-26,401810550,2026-01-31,DEN,3112335,Nikola Jokic,25,31,12,5,3,0,1,8.0,11.0,2.0,3.0,13.0,17.0,nikola jokic
2025-26,401810550,2026-01-31,DEN,3936299,Jamal Murray,36,20,4,9,1,0,3,7.0,10.0,4.0,5.0,2.0,2.0,jamal murray
2025-26,401810550,2026-01-31,DEN,4398390,Jalen Pickett,14,0,3,3,0,0,0,0.0,4.0,0.0,4.0,0.0,0.0,jalen pickett
2025-26,401810550,2026-01-31,DEN,4576087,Peyton Watson,35,21,4,3,0,0,3,9.0,17.0,2.0,5.0,1.0,2.0,peyton watson
2025-26,401810550,2026-01-31,DEN,4395620,Hunter Tyson,2,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,hunter tyson
2025-26,401810550,2026-01-31,DEN,4431690,Zeke Nnaji,2,2,0,0,0,0,1,1.0,1.0,0.0,0.0,0.0,0.0,zeke nnaji
2025-26,401810550,2026-01-31,DEN,4433607,DaRon Holmes II,2,2,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,daron holmes
2025-26,401810550,2026-01-31,DEN,6477,Jonas Valanciunas,21,11,6,2,0,2,2,5.0,11.0,0.0,0.0,1.0,1.0,jonas valanciunas
2025-26,401810550,2026-01-31,DEN,2528210,Tim Hardaway Jr.,25,22,2,0,0,0,0,6.0,9.0,5.0,7.0,5.0,5.0,tim hardaway
2025-26,401810550,2026-01-31,DEN,4065670,Bruce Brown,26,6,2,3,1,0,2,1.0,3.0,1.0,2.0,3.0,3.0,bruce brown
2025-26,401810550,2026-01-31,DEN,4432181,Julian Strawther,17,3,3,3,1,1,0,1.0,2.0,1.0,1.0,0.0,0.0,julian strawther
2025-26,401810549,2026-01-31,BKN,5107173,Danny Wolf,28,14,5,2,0,1,1,6.0,11.0,2.0,7.0,0.0,2.0,danny wolf
2025-26,401810549,2026-01-31,BKN,4278067,Nic Claxton,30,6,9,3,3,2,2,3.0,7.0,0.0,0.0,0.0,6.0,nic claxton
2025-26,401810549,2026-01-31,BKN,3907823,Terance Mann,28,7,2,1,1,0,1,3.0,6.0,1.0,3.0,0.0,0.0,terance mann
2025-26,401810549,2026-01-31,BKN,5175643,Egor Demin,29,25,10,4,0,0,1,8.0,16.0,6.0,12.0,3.0,4.0,egor demin
2025-26,401810549,2026-01-31,BKN,5279130,Nolan Traore,26,7,2,6,0,2,1,3.0,8.0,0.0,2.0,1.0,1.0,nolan traore
2025-26,401810549,2026-01-31,BKN,4431714,Jalen Wilson,20,9,3,3,1,0,0,3.0,7.0,3.0,6.0,0.0,0.0,jalen wilson
2025-26,401810549,2026-01-31,BKN,4432194,Day'Ron Sharpe,18,16,9,1,0,0,2,4.0,5.0,1.0,1.0,7.0,9.0,day ron sharpe
2025-26,401810549,2026-01-31,BKN,4432174,Cam Thomas,24,21,2,4,0,0,3,7.0,15.0,1.0,6.0,6.0,6.0,cam thomas
2025-26,401810549,2026-01-31,BKN,5037873,Drake Powell,16,2,2,1,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,drake powell
2025-26,401810549,2026-01-31,BKN,5242502,Ben Saraf,21,2,3,2,1,0,1,1.0,6.0,0.0,3.0,0.0,0.0,ben saraf
2025-26,401810549,2026-01-31,UTAH,4684793,Kyle Filipowski,28,14,12,2,1,1,2,6.0,9.0,2.0,3.0,0.0,2.0,kyle filipowski
2025-26,401810549,2026-01-31,UTAH,4895758,Cody Williams,28,6,2,1,1,1,1,3.0,6.0,0.0,0.0,0.0,0.0,cody williams
2025-26,401810549,2026-01-31,UTAH,3133602,Svi Mykhailiuk,21,3,2,3,0,0,0,1.0,6.0,1.0,4.0,0.0,0.0,svi mykhailiuk
2025-26,401810549,2026-01-31,UTAH,4433627,Keyonte George,32,26,3,7,0,1,3,9.0,11.0,1.0,3.0,7.0,10.0,keyonte george
2025-26,401810549,2026-01-31,UTAH,4873138,Ace Bailey,29,12,2,0,2,0,0,5.0,10.0,2.0,5.0,0.0,0.0,ace bailey
2025-26,401810549,2026-01-31,UTAH,2993874,Kyle Anderson,20,2,1,4,1,0,0,1.0,2.0,0.0,0.0,0.0,0.0,kyle anderson
2025-26,401810549,2026-01-31,UTAH,4684806,Taylor Hendricks,15,7,3,1,0,0,0,3.0,7.0,1.0,4.0,0.0,2.0,taylor hendricks
2025-26,401810549,2026-01-31,UTAH,5105839,Brice Sensabaugh,26,18,5,0,0,0,0,6.0,14.0,3.0,8.0,3.0,3.0,brice sensabaugh
2025-26,401810549,2026-01-31,UTAH,4683766,Isaiah Collier,27,10,2,7,1,0,4,5.0,10.0,0.0,1.0,0.0,0.0,isaiah collier
2025-26,401810549,2026-01-31,UTAH,4896372,Walter Clayton Jr.,13,1,1,1,0,1,1,0.0,3.0,0.0,1.0,1.0,2.0,walter clayton
2025-26,401810551,2026-01-31,DET,6440,Tobias Harris,34,15,8,3,2,0,2,3.0,10.0,0.0,2.0,9.0,9.0,tobias harris
2025-26,401810551,2026-01-31,DET,3157465,Duncan Robinson,30,15,2,2,0,0,2,5.0,11.0,5.0,10.0,0.0,0.0,duncan robinson
2025-26,401810551,2026-01-31,DET,4433621,Jalen Duren,30,21,13,3,1,0,1,7.0,14.0,0.0,0.0,7.0,10.0,jalen duren
2025-26,401810551,2026-01-31,DET,4432166,Cade Cunningham,35,29,4,11,0,1,3,11.0,19.0,2.0,4.0,5.0,6.0,cade cunningham
2025-26,401810551,2026-01-31,DET,4684742,Ausar Thompson,29,7,8,2,6,0,2,3.0,10.0,0.0,0.0,1.0,4.0,ausar thompson
2025-26,401810551,2026-01-31,DET,4432810,Isaiah Stewart,24,14,5,3,0,2,0,7.0,10.0,0.0,2.0,0.0,0.0,isaiah stewart
2025-26,401810551,2026-01-31,DET,4683771,Ronald Holland II,16,6,4,1,1,0,1,2.0,5.0,0.0,2.0,2.0,2.0,ronald holland
2025-26,401810551,2026-01-31,DET,2596112,Javonte Green,8,3,3,0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,javonte green
2025-26,401810551,2026-01-31,DET,4433218,Jaden Ivey,18,9,4,2,1,0,1,3.0,7.0,1.0,3.0,2.0,2.0,jaden ivey
2025-26,401810551,2026-01-31,DET,5107199,Daniss Jenkins,17,12,2,4,2,0,2,4.0,8.0,1.0,2.0,3.0,3.0,daniss jenkins
2025-26,401810551,2026-01-31,GS,6589,Draymond Green,33,15,6,7,0,0,2,5.0,10.0,4.0,9.0,1.0,1.0,draymond green
2025-26,401810551,2026-01-31,GS,3213,Al Horford,23,13,7,3,2,1,1,5.0,9.0,1.0,4.0,2.0,2.0,al horford
2025-26,401810551,2026-01-31,GS,3975,Stephen Curry,25,23,1,2,0,1,4,7.0,16.0,4.0,10.0,5.0,5.0,stephen curry
2025-26,401810551,2026-01-31,GS,4432171,Moses Moody,25,11,4,0,1,0,2,3.0,8.0,3.0,6.0,2.0,6.0,moses moody
2025-26,401810551,2026-01-31,GS,4709138,Brandin Podziemski,28,11,8,8,2,0,4,1.0,8.0,1.0,4.0,8.0,9.0,brandin podziemski
2025-26,401810551,2026-01-31,GS,4997536,Gui Santos,25,16,1,1,2,1,0,7.0,9.0,2.0,3.0,0.0,1.0,gui santos
